user_id,event_date,campaign_id,exposed,outcome_metric,pre_campaign_value,post_campaign_value
u_0452,2024-07-15,C003,True,monthly_spend,87.1,94.3
u_0453,2024-07-15,C003,False,monthly_spend,5.89,0.0
u_0454,2024-07-15,C003,False,monthly_spend,23.45,27.43
u_0455,2024-07-15,C003,True,monthly_spend,225.14,243.05
u_0456,2024-07-15,C003,True,monthly_spend,0.0,6.55
u_0457,2024-07-15,C003,False,monthly_spend,0.0,5.24
u_0458,2024-07-15,C003,True,monthly_spend,28.48,32.5
u_0459,2024-07-15,C003,False,monthly_spend,0.0,0.9
u_0460,2024-07-15,C003,False,monthly_spend,0.0,4.95
u_0461,2024-07-15,C003,True,monthly_spend,8.87,11.13
u_0462,2024-07-15,C003,False,monthly_spend,25.12,23.1
u_0463,2024-07-15,C003,True,monthly_spend,21.6,16.19
u_0464,2024-07-15,C003,False,monthly_spend,0.0,4.79
u_0465,2024-07-15,C003,False,monthly_spend,62.62,64.45
u_0466,2024-07-15,C003,False,monthly_spend,16.82,30.6
u_0467,2024-07-15,C003,True,monthly_spend,101.3,110.95
u_0468,2024-07-15,C003,True,monthly_spend,2.28,4.02
u_0469,2024-07-15,C003,True,monthly_spend,313.12,346.06
u_0470,2024-07-15,C003,False,monthly_spend,24.35,27.6
u_0471,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0472,2024-07-15,C003,False,monthly_spend,78.59,78.2
u_0473,2024-07-15,C003,True,monthly_spend,21.6,27.9
u_0474,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0475,2024-07-15,C003,False,monthly_spend,0.0,3.95
u_0476,2024-07-15,C003,True,monthly_spend,21.6,24.24
u_0477,2024-07-15,C003,False,monthly_spend,2.66,4.67
u_0478,2024-07-15,C003,False,monthly_spend,0.57,6.33
u_0479,2024-07-15,C003,False,monthly_spend,0.92,0.0
u_0480,2024-07-15,C003,False,monthly_spend,9.75,2.49
u_0481,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0482,2024-07-15,C003,False,monthly_spend,14.78,10.65
u_0483,2024-07-15,C003,False,monthly_spend,1.52,0.0
u_0484,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0485,2024-07-15,C003,False,monthly_spend,15.23,16.23
u_0486,2024-07-15,C003,True,monthly_spend,0.0,5.1
u_0487,2024-07-15,C003,False,monthly_spend,26.28,20.58
u_0488,2024-07-15,C003,False,monthly_spend,0.0,0.44
u_0489,2024-07-15,C003,False,monthly_spend,10.16,15.8
u_0490,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0491,2024-07-15,C003,False,monthly_spend,5.14,7.82
u_0492,2024-07-15,C003,False,monthly_spend,0.0,7.99
u_0493,2024-07-15,C003,False,monthly_spend,20.0,10.69
u_0494,2024-07-15,C003,True,monthly_spend,0.0,1.36
u_0495,2024-07-15,C003,False,monthly_spend,15.95,21.76
u_0496,2024-07-15,C003,False,monthly_spend,17.54,15.79
u_0497,2024-07-15,C003,False,monthly_spend,20.0,26.93
u_0498,2024-07-15,C003,False,monthly_spend,14.0,17.17
u_0499,2024-07-15,C003,False,monthly_spend,0.0,8.85
u_0500,2024-07-15,C003,True,monthly_spend,12.42,16.57
u_0501,2024-07-15,C003,False,monthly_spend,0.0,9.26
u_0502,2024-07-15,C003,False,monthly_spend,27.36,28.86
u_0503,2024-07-15,C003,False,monthly_spend,61.48,54.64
u_0504,2024-07-15,C003,False,monthly_spend,1.3,0.0
u_0505,2024-07-15,C003,False,monthly_spend,4.43,9.52
u_0506,2024-07-15,C003,False,monthly_spend,11.42,16.41
u_0507,2024-07-15,C003,True,monthly_spend,1.13,0.0
u_0508,2024-07-15,C003,False,monthly_spend,27.69,36.71
u_0509,2024-07-15,C003,False,monthly_spend,16.78,15.01
u_0510,2024-07-15,C003,False,monthly_spend,89.91,92.22
u_0511,2024-07-15,C003,False,monthly_spend,285.24,287.41
u_0512,2024-07-15,C003,False,monthly_spend,20.0,13.35
u_0513,2024-07-15,C003,True,monthly_spend,21.6,23.21
u_0514,2024-07-15,C003,False,monthly_spend,34.12,46.02
u_0515,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0516,2024-07-15,C003,True,monthly_spend,0.0,3.13
u_0517,2024-07-15,C003,False,monthly_spend,183.45,177.68
u_0518,2024-07-15,C003,True,monthly_spend,12.59,9.19
u_0519,2024-07-15,C003,False,monthly_spend,4.1,0.0
u_0520,2024-07-15,C003,False,monthly_spend,58.99,63.7
u_0521,2024-07-15,C003,True,monthly_spend,6.75,3.07
u_0522,2024-07-15,C003,False,monthly_spend,3.44,9.78
u_0523,2024-07-15,C003,False,monthly_spend,358.14,355.48
u_0524,2024-07-15,C003,True,monthly_spend,21.6,24.4
u_0525,2024-07-15,C003,False,monthly_spend,0.0,2.06
u_0526,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0527,2024-07-15,C003,False,monthly_spend,29.47,30.49
u_0528,2024-07-15,C003,False,monthly_spend,5.3,7.05
u_0529,2024-07-15,C003,True,monthly_spend,21.6,29.46
u_0530,2024-07-15,C003,False,monthly_spend,3.7,0.0
u_0531,2024-07-15,C003,False,monthly_spend,20.0,15.91
u_0532,2024-07-15,C003,True,monthly_spend,63.33,72.96
u_0533,2024-07-15,C003,False,monthly_spend,11.63,18.69
u_0534,2024-07-15,C003,False,monthly_spend,256.53,253.57
u_0535,2024-07-15,C003,True,monthly_spend,5.34,0.0
u_0536,2024-07-15,C003,False,monthly_spend,20.0,18.42
u_0537,2024-07-15,C003,False,monthly_spend,53.64,48.57
u_0538,2024-07-15,C003,False,monthly_spend,5.29,7.28
u_0539,2024-07-15,C003,False,monthly_spend,1.89,0.0
u_0540,2024-07-15,C003,False,monthly_spend,28.19,33.05
u_0541,2024-07-15,C003,True,monthly_spend,0.0,1.06
u_0542,2024-07-15,C003,True,monthly_spend,29.17,37.11
u_0543,2024-07-15,C003,False,monthly_spend,272.11,259.99
u_0544,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0545,2024-07-15,C003,True,monthly_spend,0.0,6.46
u_0546,2024-07-15,C003,True,monthly_spend,21.6,20.16
u_0547,2024-07-15,C003,False,monthly_spend,3.68,0.0
u_0548,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0549,2024-07-15,C003,False,monthly_spend,8.27,9.48
u_0550,2024-07-15,C003,False,monthly_spend,1.36,0.57
u_0551,2024-07-15,C003,False,monthly_spend,14.2,16.54
u_0552,2024-07-15,C003,True,monthly_spend,3.09,5.06
u_0553,2024-07-15,C003,False,monthly_spend,0.0,1.4
u_0554,2024-07-15,C003,True,monthly_spend,1.93,8.87
u_0555,2024-07-15,C003,False,monthly_spend,23.73,23.66
u_0556,2024-07-15,C003,True,monthly_spend,2.62,2.67
u_0557,2024-07-15,C003,False,monthly_spend,0.7,4.71
u_0558,2024-07-15,C003,False,monthly_spend,63.27,66.03
u_0559,2024-07-15,C003,False,monthly_spend,8.32,3.81
u_0560,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0561,2024-07-15,C003,False,monthly_spend,87.67,89.86
u_0562,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0563,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0564,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0565,2024-07-15,C003,False,monthly_spend,1.0,0.0
u_0566,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0567,2024-07-15,C003,False,monthly_spend,18.88,19.52
u_0568,2024-07-15,C003,True,monthly_spend,2.82,0.0
u_0569,2024-07-15,C003,False,monthly_spend,81.0,87.89
u_0570,2024-07-15,C003,False,monthly_spend,90.62,85.39
u_0571,2024-07-15,C003,True,monthly_spend,21.6,28.32
u_0572,2024-07-15,C003,False,monthly_spend,7.53,9.62
u_0573,2024-07-15,C003,False,monthly_spend,7.77,18.65
u_0574,2024-07-15,C003,True,monthly_spend,265.5,294.75
u_0575,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0576,2024-07-15,C003,False,monthly_spend,0.0,5.27
u_0577,2024-07-15,C003,True,monthly_spend,12.39,22.11
u_0578,2024-07-15,C003,False,monthly_spend,11.2,2.34
u_0579,2024-07-15,C003,False,monthly_spend,0.0,3.2
u_0580,2024-07-15,C003,True,monthly_spend,13.47,19.12
u_0581,2024-07-15,C003,False,monthly_spend,5.89,4.83
u_0582,2024-07-15,C003,False,monthly_spend,68.59,56.48
u_0583,2024-07-15,C003,False,monthly_spend,12.36,10.88
u_0584,2024-07-15,C003,False,monthly_spend,0.85,0.0
u_0585,2024-07-15,C003,True,monthly_spend,0.0,7.65
u_0586,2024-07-15,C003,False,monthly_spend,0.02,0.0
u_0587,2024-07-15,C003,False,monthly_spend,1.28,0.0
u_0588,2024-07-15,C003,False,monthly_spend,2.18,0.0
u_0589,2024-07-15,C003,False,monthly_spend,10.38,12.01
u_0590,2024-07-15,C003,True,monthly_spend,0.0,0.28
u_0591,2024-07-15,C003,True,monthly_spend,4.64,1.16
u_0592,2024-07-15,C003,True,monthly_spend,1.12,2.56
u_0593,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0594,2024-07-15,C003,True,monthly_spend,4.16,0.0
u_0595,2024-07-15,C003,False,monthly_spend,6.34,9.68
u_0596,2024-07-15,C003,True,monthly_spend,0.0,2.87
u_0597,2024-07-15,C003,True,monthly_spend,0.0,1.0
u_0598,2024-07-15,C003,True,monthly_spend,1.3,0.0
u_0599,2024-07-15,C003,False,monthly_spend,20.0,19.64
u_0600,2024-07-15,C003,True,monthly_spend,21.6,27.86
u_0601,2024-07-15,C003,False,monthly_spend,11.27,8.11
u_0602,2024-07-15,C003,True,monthly_spend,6.62,11.58
u_0603,2024-07-15,C003,True,monthly_spend,1.24,0.0
u_0604,2024-07-15,C003,False,monthly_spend,10.82,11.66
u_0605,2024-07-15,C003,False,monthly_spend,11.23,11.36
u_0606,2024-07-15,C003,False,monthly_spend,78.31,83.32
u_0607,2024-07-15,C003,False,monthly_spend,44.09,39.5
u_0608,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0609,2024-07-15,C003,True,monthly_spend,17.53,12.31
u_0610,2024-07-15,C003,False,monthly_spend,82.45,79.62
u_0611,2024-07-15,C003,True,monthly_spend,6.69,8.63
u_0612,2024-07-15,C003,False,monthly_spend,53.03,44.04
u_0613,2024-07-15,C003,False,monthly_spend,4.69,2.48
u_0614,2024-07-15,C003,True,monthly_spend,223.42,248.82
u_0615,2024-07-15,C003,False,monthly_spend,29.61,29.1
u_0616,2024-07-15,C003,False,monthly_spend,0.0,0.38
u_0617,2024-07-15,C003,False,monthly_spend,25.63,18.1
u_0618,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0619,2024-07-15,C003,False,monthly_spend,31.11,31.25
u_0620,2024-07-15,C003,False,monthly_spend,19.73,18.91
u_0621,2024-07-15,C003,True,monthly_spend,21.6,24.52
u_0622,2024-07-15,C003,True,monthly_spend,60.05,64.51
u_0623,2024-07-15,C003,False,monthly_spend,3.91,1.63
u_0624,2024-07-15,C003,False,monthly_spend,5.26,0.06
u_0625,2024-07-15,C003,False,monthly_spend,0.0,4.87
u_0626,2024-07-15,C003,False,monthly_spend,0.22,0.0
u_0627,2024-07-15,C003,False,monthly_spend,20.0,20.79
u_0628,2024-07-15,C003,False,monthly_spend,0.66,9.73
u_0629,2024-07-15,C003,False,monthly_spend,0.0,5.51
u_0630,2024-07-15,C003,False,monthly_spend,0.0,2.55
u_0631,2024-07-15,C003,False,monthly_spend,69.23,70.48
u_0632,2024-07-15,C003,False,monthly_spend,6.08,5.44
u_0633,2024-07-15,C003,False,monthly_spend,94.09,89.58
u_0634,2024-07-15,C003,False,monthly_spend,3.9,2.63
u_0635,2024-07-15,C003,False,monthly_spend,20.0,22.87
u_0636,2024-07-15,C003,False,monthly_spend,20.99,22.94
u_0637,2024-07-15,C003,False,monthly_spend,0.0,3.94
u_0638,2024-07-15,C003,False,monthly_spend,0.0,6.1
u_0639,2024-07-15,C003,False,monthly_spend,8.41,7.62
u_0640,2024-07-15,C003,False,monthly_spend,0.0,0.96
u_0641,2024-07-15,C003,False,monthly_spend,1.67,0.0
u_0642,2024-07-15,C003,True,monthly_spend,17.8,30.86
u_0643,2024-07-15,C003,False,monthly_spend,3.44,1.37
u_0644,2024-07-15,C003,False,monthly_spend,20.0,23.26
u_0645,2024-07-15,C003,False,monthly_spend,1.21,0.0
u_0646,2024-07-15,C003,False,monthly_spend,280.61,278.42
u_0647,2024-07-15,C003,False,monthly_spend,14.66,13.47
u_0648,2024-07-15,C003,False,monthly_spend,272.71,266.48
u_0649,2024-07-15,C003,False,monthly_spend,51.93,39.53
u_0650,2024-07-15,C003,False,monthly_spend,1.85,7.65
u_0651,2024-07-15,C003,False,monthly_spend,20.35,23.08
u_0652,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0653,2024-07-15,C003,False,monthly_spend,65.93,68.19
u_0654,2024-07-15,C003,True,monthly_spend,10.81,16.01
u_0655,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0656,2024-07-15,C003,False,monthly_spend,44.75,46.81
u_0657,2024-07-15,C003,False,monthly_spend,20.0,25.03
u_0658,2024-07-15,C003,False,monthly_spend,20.0,12.81
u_0659,2024-07-15,C003,True,monthly_spend,21.6,26.43
u_0660,2024-07-15,C003,False,monthly_spend,9.86,11.68
u_0661,2024-07-15,C003,False,monthly_spend,13.49,22.89
u_0662,2024-07-15,C003,False,monthly_spend,119.57,122.36
u_0663,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0664,2024-07-15,C003,True,monthly_spend,18.4,18.77
u_0665,2024-07-15,C003,True,monthly_spend,0.0,10.12
u_0666,2024-07-15,C003,True,monthly_spend,19.42,19.59
u_0667,2024-07-15,C003,False,monthly_spend,4.18,7.11
u_0668,2024-07-15,C003,False,monthly_spend,62.95,61.76
u_0669,2024-07-15,C003,True,monthly_spend,104.74,120.62
u_0670,2024-07-15,C003,False,monthly_spend,1.2,6.85
u_0671,2024-07-15,C003,False,monthly_spend,1.35,1.24
u_0672,2024-07-15,C003,False,monthly_spend,20.0,17.97
u_0673,2024-07-15,C003,False,monthly_spend,18.35,16.2
u_0674,2024-07-15,C003,False,monthly_spend,20.0,11.36
u_0675,2024-07-15,C003,True,monthly_spend,0.0,0.5
u_0676,2024-07-15,C003,False,monthly_spend,0.0,0.4
u_0677,2024-07-15,C003,True,monthly_spend,428.71,467.5
u_0678,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0679,2024-07-15,C003,False,monthly_spend,38.77,39.8
u_0680,2024-07-15,C003,False,monthly_spend,0.0,1.66
u_0681,2024-07-15,C003,True,monthly_spend,69.2,78.09
u_0682,2024-07-15,C003,False,monthly_spend,20.0,15.05
u_0683,2024-07-15,C003,False,monthly_spend,2.77,4.75
u_0684,2024-07-15,C003,False,monthly_spend,77.18,76.29
u_0685,2024-07-15,C003,False,monthly_spend,53.39,57.71
u_0686,2024-07-15,C003,True,monthly_spend,1.84,0.0
u_0687,2024-07-15,C003,False,monthly_spend,0.0,5.75
u_0688,2024-07-15,C003,False,monthly_spend,0.0,7.55
u_0689,2024-07-15,C003,False,monthly_spend,0.0,0.58
u_0690,2024-07-15,C003,False,monthly_spend,0.0,2.02
u_0691,2024-07-15,C003,False,monthly_spend,84.16,88.08
u_0692,2024-07-15,C003,False,monthly_spend,3.44,0.0
u_0693,2024-07-15,C003,True,monthly_spend,24.63,24.67
u_0694,2024-07-15,C003,False,monthly_spend,0.2,1.12
u_0695,2024-07-15,C003,False,monthly_spend,3.88,14.01
u_0696,2024-07-15,C003,False,monthly_spend,0.91,0.0
u_0697,2024-07-15,C003,False,monthly_spend,4.32,12.51
u_0698,2024-07-15,C003,False,monthly_spend,16.42,15.45
u_0699,2024-07-15,C003,True,monthly_spend,3.39,3.56
u_0700,2024-07-15,C003,False,monthly_spend,71.84,77.93
u_0701,2024-07-15,C003,False,monthly_spend,7.1,17.21
u_0702,2024-07-15,C003,False,monthly_spend,38.04,40.15
u_0703,2024-07-15,C003,True,monthly_spend,0.0,5.82
u_0704,2024-07-15,C003,False,monthly_spend,2.82,0.0
u_0705,2024-07-15,C003,False,monthly_spend,3.45,0.8
u_0706,2024-07-15,C003,False,monthly_spend,4.06,0.0
u_0707,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0708,2024-07-15,C003,True,monthly_spend,0.0,2.83
u_0709,2024-07-15,C003,False,monthly_spend,0.0,1.06
u_0710,2024-07-15,C003,False,monthly_spend,0.0,8.64
u_0711,2024-07-15,C003,False,monthly_spend,20.0,30.27
u_0712,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0713,2024-07-15,C003,False,monthly_spend,0.43,0.0
u_0714,2024-07-15,C003,True,monthly_spend,6.0,12.41
u_0715,2024-07-15,C003,False,monthly_spend,0.0,6.32
u_0716,2024-07-15,C003,False,monthly_spend,5.29,7.5
u_0717,2024-07-15,C003,False,monthly_spend,4.59,8.12
u_0718,2024-07-15,C003,False,monthly_spend,13.35,16.1
u_0719,2024-07-15,C003,False,monthly_spend,5.12,0.18
u_0720,2024-07-15,C003,False,monthly_spend,11.65,5.56
u_0721,2024-07-15,C003,False,monthly_spend,218.45,218.2
u_0722,2024-07-15,C003,False,monthly_spend,24.31,23.31
u_0723,2024-07-15,C003,False,monthly_spend,59.49,60.87
u_0724,2024-07-15,C003,False,monthly_spend,23.84,23.18
u_0725,2024-07-15,C003,False,monthly_spend,2.14,0.0
u_0726,2024-07-15,C003,False,monthly_spend,20.0,9.44
u_0727,2024-07-15,C003,True,monthly_spend,20.35,26.07
u_0728,2024-07-15,C003,False,monthly_spend,267.62,264.31
u_0729,2024-07-15,C003,False,monthly_spend,5.1,3.94
u_0730,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0731,2024-07-15,C003,False,monthly_spend,15.33,10.76
u_0732,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0733,2024-07-15,C003,True,monthly_spend,22.28,29.61
u_0734,2024-07-15,C003,False,monthly_spend,6.8,5.6
u_0735,2024-07-15,C003,False,monthly_spend,23.14,26.31
u_0736,2024-07-15,C003,False,monthly_spend,73.39,77.24
u_0737,2024-07-15,C003,True,monthly_spend,4.82,6.88
u_0738,2024-07-15,C003,True,monthly_spend,26.64,33.32
u_0739,2024-07-15,C003,False,monthly_spend,32.87,32.94
u_0740,2024-07-15,C003,True,monthly_spend,89.67,105.46
u_0741,2024-07-15,C003,False,monthly_spend,90.69,94.81
u_0742,2024-07-15,C003,False,monthly_spend,0.43,5.21
u_0743,2024-07-15,C003,False,monthly_spend,1.71,0.0
u_0744,2024-07-15,C003,False,monthly_spend,0.0,1.32
u_0745,2024-07-15,C003,True,monthly_spend,75.16,73.5
u_0746,2024-07-15,C003,False,monthly_spend,10.26,17.27
u_0747,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0748,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0749,2024-07-15,C003,False,monthly_spend,3.08,0.0
u_0750,2024-07-15,C003,False,monthly_spend,3.38,3.2
u_0751,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0752,2024-07-15,C003,False,monthly_spend,7.55,16.66
u_0753,2024-07-15,C003,True,monthly_spend,49.29,58.52
u_0754,2024-07-15,C003,True,monthly_spend,21.6,21.19
u_0755,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0756,2024-07-15,C003,True,monthly_spend,2.95,0.0
u_0757,2024-07-15,C003,True,monthly_spend,335.18,363.56
u_0758,2024-07-15,C003,True,monthly_spend,22.6,18.21
u_0759,2024-07-15,C003,False,monthly_spend,22.27,24.01
u_0760,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0761,2024-07-15,C003,False,monthly_spend,5.57,5.66
u_0762,2024-07-15,C003,True,monthly_spend,21.6,19.02
u_0763,2024-07-15,C003,True,monthly_spend,18.45,21.05
u_0764,2024-07-15,C003,False,monthly_spend,1.29,0.0
u_0765,2024-07-15,C003,True,monthly_spend,2.62,2.45
u_0766,2024-07-15,C003,False,monthly_spend,17.7,21.85
u_0767,2024-07-15,C003,True,monthly_spend,53.79,57.35
u_0768,2024-07-15,C003,False,monthly_spend,4.2,6.42
u_0769,2024-07-15,C003,True,monthly_spend,21.6,13.88
u_0770,2024-07-15,C003,False,monthly_spend,0.93,0.0
u_0771,2024-07-15,C003,False,monthly_spend,5.75,7.39
u_0772,2024-07-15,C003,True,monthly_spend,0.0,5.24
u_0773,2024-07-15,C003,False,monthly_spend,3.76,2.57
u_0774,2024-07-15,C003,False,monthly_spend,4.83,15.56
u_0775,2024-07-15,C003,False,monthly_spend,12.04,4.82
u_0776,2024-07-15,C003,False,monthly_spend,71.16,67.76
u_0777,2024-07-15,C003,True,monthly_spend,231.54,255.4
u_0778,2024-07-15,C003,False,monthly_spend,8.22,10.54
u_0779,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0780,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0781,2024-07-15,C003,False,monthly_spend,0.54,3.64
u_0782,2024-07-15,C003,True,monthly_spend,0.0,0.67
u_0783,2024-07-15,C003,False,monthly_spend,1.65,0.0
u_0784,2024-07-15,C003,False,monthly_spend,27.9,30.39
u_0785,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0786,2024-07-15,C003,False,monthly_spend,72.11,71.41
u_0787,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0788,2024-07-15,C003,False,monthly_spend,20.0,15.89
u_0789,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0790,2024-07-15,C003,False,monthly_spend,20.0,17.37
u_0791,2024-07-15,C003,False,monthly_spend,5.41,5.57
u_0792,2024-07-15,C003,False,monthly_spend,232.06,222.7
u_0793,2024-07-15,C003,False,monthly_spend,0.0,4.72
u_0794,2024-07-15,C003,False,monthly_spend,0.0,0.09
u_0795,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0796,2024-07-15,C003,True,monthly_spend,0.0,8.08
u_0797,2024-07-15,C003,False,monthly_spend,22.69,22.9
u_0798,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0799,2024-07-15,C003,False,monthly_spend,51.21,59.07
u_0800,2024-07-15,C003,True,monthly_spend,0.0,6.77
u_0801,2024-07-15,C003,False,monthly_spend,8.72,4.18
u_0802,2024-07-15,C003,True,monthly_spend,22.84,23.51
u_0803,2024-07-15,C003,False,monthly_spend,54.97,52.68
u_0804,2024-07-15,C003,False,monthly_spend,6.52,0.0
u_0805,2024-07-15,C003,False,monthly_spend,20.0,21.62
u_0806,2024-07-15,C003,False,monthly_spend,5.05,9.28
u_0807,2024-07-15,C003,False,monthly_spend,0.0,3.28
u_0808,2024-07-15,C003,False,monthly_spend,20.0,20.16
u_0809,2024-07-15,C003,False,monthly_spend,11.75,16.46
u_0810,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0811,2024-07-15,C003,True,monthly_spend,14.32,24.84
u_0812,2024-07-15,C003,True,monthly_spend,1.5,0.0
u_0813,2024-07-15,C003,True,monthly_spend,21.6,20.45
u_0814,2024-07-15,C003,False,monthly_spend,74.97,72.09
u_0815,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0816,2024-07-15,C003,False,monthly_spend,3.1,2.14
u_0817,2024-07-15,C003,False,monthly_spend,2.21,1.05
u_0818,2024-07-15,C003,False,monthly_spend,63.9,64.55
u_0819,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0820,2024-07-15,C003,True,monthly_spend,21.6,24.59
u_0821,2024-07-15,C003,False,monthly_spend,2.75,0.0
u_0822,2024-07-15,C003,False,monthly_spend,31.49,35.15
u_0823,2024-07-15,C003,False,monthly_spend,4.7,8.3
u_0824,2024-07-15,C003,True,monthly_spend,24.63,27.07
u_0825,2024-07-15,C003,False,monthly_spend,419.87,416.62
u_0826,2024-07-15,C003,False,monthly_spend,2.58,4.14
u_0827,2024-07-15,C003,False,monthly_spend,73.72,69.28
u_0828,2024-07-15,C003,False,monthly_spend,20.0,20.17
u_0829,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0830,2024-07-15,C003,False,monthly_spend,57.01,70.16
u_0831,2024-07-15,C003,False,monthly_spend,10.95,4.81
u_0832,2024-07-15,C003,False,monthly_spend,20.18,6.84
u_0833,2024-07-15,C003,False,monthly_spend,20.0,16.81
u_0834,2024-07-15,C003,False,monthly_spend,0.69,0.0
u_0835,2024-07-15,C003,True,monthly_spend,21.6,20.13
u_0836,2024-07-15,C003,False,monthly_spend,21.91,15.42
u_0837,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0838,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0839,2024-07-15,C003,False,monthly_spend,5.68,10.49
u_0840,2024-07-15,C003,False,monthly_spend,3.87,3.63
u_0841,2024-07-15,C003,False,monthly_spend,0.0,5.38
u_0842,2024-07-15,C003,False,monthly_spend,0.0,0.2
u_0843,2024-07-15,C003,True,monthly_spend,21.6,28.4
u_0844,2024-07-15,C003,True,monthly_spend,22.93,23.71
u_0845,2024-07-15,C003,False,monthly_spend,4.55,12.52
u_0846,2024-07-15,C003,True,monthly_spend,18.65,22.87
u_0847,2024-07-15,C003,False,monthly_spend,75.53,71.63
u_0848,2024-07-15,C003,False,monthly_spend,0.32,3.42
u_0849,2024-07-15,C003,True,monthly_spend,0.0,0.14
u_0850,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0851,2024-07-15,C003,False,monthly_spend,0.09,0.57
u_0852,2024-07-15,C003,False,monthly_spend,14.72,18.48
u_0853,2024-07-15,C003,False,monthly_spend,146.29,135.7
u_0854,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0855,2024-07-15,C003,True,monthly_spend,16.69,21.77
u_0856,2024-07-15,C003,False,monthly_spend,0.0,1.24
u_0857,2024-07-15,C003,False,monthly_spend,13.03,7.4
u_0858,2024-07-15,C003,False,monthly_spend,18.9,7.06
u_0859,2024-07-15,C003,False,monthly_spend,0.0,8.5
u_0860,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0861,2024-07-15,C003,False,monthly_spend,12.21,19.78
u_0862,2024-07-15,C003,False,monthly_spend,292.03,296.0
u_0863,2024-07-15,C003,False,monthly_spend,8.44,4.47
u_0864,2024-07-15,C003,False,monthly_spend,20.0,7.49
u_0865,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0866,2024-07-15,C003,False,monthly_spend,13.14,12.95
u_0867,2024-07-15,C003,True,monthly_spend,18.41,22.51
u_0868,2024-07-15,C003,True,monthly_spend,17.73,13.95
u_0869,2024-07-15,C003,False,monthly_spend,19.31,20.2
u_0870,2024-07-15,C003,False,monthly_spend,48.49,49.38
u_0871,2024-07-15,C003,False,monthly_spend,66.17,71.1
u_0872,2024-07-15,C003,True,monthly_spend,2.27,0.96
u_0873,2024-07-15,C003,True,monthly_spend,21.6,25.97
u_0874,2024-07-15,C003,False,monthly_spend,0.0,1.44
u_0875,2024-07-15,C003,False,monthly_spend,0.0,4.38
u_0876,2024-07-15,C003,False,monthly_spend,16.33,12.23
u_0877,2024-07-15,C003,False,monthly_spend,10.03,0.0
u_0878,2024-07-15,C003,False,monthly_spend,221.16,219.98
u_0879,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0880,2024-07-15,C003,False,monthly_spend,16.32,10.53
u_0881,2024-07-15,C003,False,monthly_spend,0.0,0.0
u_0882,2024-07-15,C003,True,monthly_spend,0.0,0.0
u_0883,2024-07-15,C003,False,monthly_spend,20.0,19.43
u_0884,2024-07-15,C003,True,monthly_spend,8.18,9.47
u_0885,2024-07-15,C003,False,monthly_spend,2.43,0.0
u_0886,2024-07-15,C003,False,monthly_spend,41.93,33.16
u_0887,2024-07-15,C003,False,monthly_spend,0.15,5.8
